Epoch,CNN_mae,L_13_mae,L_9_mae,L_5_mae,NFS_mae,CNN_mse,L_13_mse,L_9_mse,L_5_mse,NFS_mse,CNN_msssim,L_13_msssim,L_9_msssim,L_5_msssim,NFS_msssim,CNN_wasserstein,L_13_wasserstein,L_9_wasserstein,L_5_wasserstein,NFS_wasserstein
185,1.07176435738802,1.34605230391026,1.33786749839783,1.29437757283449,1.41716985404491,2.42876173555851,3.72859090566635,3.68898665904999,3.41469131410122,4.11564558744431,0.897664170712233,0.88813179731369,0.887675613164902,0.893446337431669,0.880542855709791,1.3199402e-05,22.893845,20.268559,18.104992,35.678474
186,1.0679394826293,1.35852915793657,1.32143792510033,1.30160197615623,1.40591680258513,2.40620838105679,3.78871649503708,3.60471120476723,3.46127580106258,4.08075015246868,0.893358819186688,0.886831182986498,0.890114028006792,0.892915893346071,0.880260217934847,1.9849744e-05,22.999588,20.45929,17.112553,31.746624
187,1.07034073770046,1.35816227644682,1.32943989336491,1.300388045609,1.39727374911308,2.40937428176403,3.78480850160122,3.66168914735317,3.43747054040432,4.01594559848309,0.893297884613276,0.886625047773123,0.889041546732187,0.894297681748867,0.881556831300259,2.1858606e-05,23.004173,20.382044,17.601273,31.143715
188,1.06658103317022,1.34290183335543,1.32272269576788,1.29984932392836,1.40104302018881,2.40524868667126,3.70866534113884,3.60652510821819,3.43251413106918,4.06644535064697,0.895192123949528,0.888789754360914,0.888978704810143,0.893941003829241,0.883171893656254,1.0497635e-05,23.132141,21.251503,17.928104,30.149532
189,1.06650173664093,1.34698407351971,1.32525595277548,1.29758801311255,1.40662744641304,2.3960018903017,3.74717459082603,3.61913478374481,3.42672032117844,4.04127484560013,0.895201586186886,0.887491133064032,0.890125695616007,0.892964027822018,0.881563253700733,1.9905856e-05,23.459496,20.321377,16.469076,34.252617
190,1.06524132937193,1.34053309261799,1.32406894862652,1.29822079837322,1.39751149713993,2.39981131255627,3.71162895858288,3.61305259168148,3.44413836300373,4.04556009173393,0.894190460443497,0.887564599514008,0.889856360852718,0.89409726858139,0.883471950888634,2.0031584e-05,21.912582,20.700233,17.62478,30.271214
191,1.06594990938902,1.35248742997646,1.33115382492542,1.29194098711014,1.42157350480557,2.40694545209408,3.73731376230717,3.65373212099075,3.39887422323227,4.21815201640129,0.888933468610048,0.887458294630051,0.887577947229147,0.89483493193984,0.882017221301794,1.5119091e-05,23.169405,19.690588,17.394274,28.142653
192,1.06611431390047,1.34670757502317,1.32291647046804,1.29715054482222,1.40534237027168,2.41293457150459,3.75338681042194,3.62796038389206,3.44795569777489,4.07969476282597,0.901839450001717,0.887819617986679,0.888939429074526,0.894738104194403,0.882494319230318,2.0099804e-05,21.977203,20.22608,16.95304,31.598778
193,1.06605885922909,1.34256131947041,1.3205838277936,1.30100683867931,1.43544514477253,2.40444724261761,3.72222049534321,3.58184951543808,3.45723840594292,4.22803643345833,0.896220378577709,0.88842435926199,0.890317250043154,0.893599983304739,0.883337803184986,1.9467436e-05,21.605503,20.64558,17.720627,29.759964
194,1.06475546956062,1.34127631038427,1.32165935635567,1.29191774129868,1.41496489942074,2.39655354619026,3.71127147972584,3.61158481240273,3.41303656995296,4.10418924689293,0.893313333392143,0.888637132942676,0.888986393809318,0.894168715924025,0.882612109184265,1.905323e-05,22.40228,20.185667,17.032574,35.872726
195,1.07095193117857,1.35012324899435,1.32515349239111,1.29109251499176,1.42078354209661,2.40433539450169,3.7706855237484,3.63968645036221,3.39806202054024,4.12861211597919,0.891021519899368,0.887194603681564,0.888418018817902,0.894613061100245,0.880447156727314,2.4102628e-05,22.561222,19.943108,18.008131,28.455093
196,1.06452663987875,1.34188276529312,1.32363437116146,1.29322056472301,1.41134557873011,2.3924984484911,3.71108610928059,3.61499720811844,3.42763791978359,4.1321497708559,0.898005947470665,0.888909012079239,0.888602655380964,0.893436096608639,0.885183319449425,1.7940998e-05,22.439201,19.76778,16.698761,29.053066
197,1.06783267855644,1.34733471274376,1.31877294927835,1.29200109094381,1.39655739068985,2.40390838682652,3.74723839759827,3.59198096394539,3.4044926315546,4.01929543912411,0.888166844844818,0.887582629919052,0.891379609704017,0.894511744379997,0.885132241994143,1.4962396e-05,22.429577,20.04665,16.418085,28.781395
198,1.07104062289,1.35242369771004,1.3211173042655,1.29857800155878,1.39753662794828,2.40460860729218,3.78543320298195,3.5959712266922,3.43500192463398,4.02640542387962,0.89426127448678,0.886774461716414,0.887762255966663,0.892517682164907,0.883982453495264,2.4913577e-05,22.445724,19.558084,17.178959,33.729073
199,1.06539668142796,1.34750254452229,1.32445761561394,1.28875707834959,1.39677526056767,2.39660541713238,3.76564863324165,3.62098303437233,3.37806266546249,4.01505787670612,0.896515253931284,0.887996982783079,0.889585800468922,0.894769709557295,0.88138322904706,2.5934773e-05,22.349472,19.905933,17.69054,31.448399
200,1.06066671013832,1.34990062564611,1.32781797647476,1.2963268533349,1.40886502712965,2.37558928132057,3.75849950313568,3.65624211728573,3.42806899547577,4.05677223205566,0.901924319565296,0.887585639953613,0.88866750523448,0.894930806010962,0.883831765502691,1.6215025e-05,22.460798,19.79769,17.213673,31.373999
201,1.06876863539219,1.33898304402828,1.32589671015739,1.29069390147924,1.391078107059,2.39729423820972,3.70078347623348,3.63520166277885,3.40606679022312,3.96172389388084,0.894492939114571,0.889517266303301,0.88843036070466,0.892816260457039,0.883371539413929,1.5511643e-05,21.986046,19.730244,16.336033,29.559864
202,1.06355471909046,1.34749647974968,1.31872430443764,1.2958884909749,1.43309114873409,2.39761070907116,3.75922916829586,3.59625504910946,3.42828692495823,4.18886481225491,0.898115944117308,0.888112161308527,0.890176616609097,0.894268818199635,0.87834807112813,1.118565e-05,22.105742,19.859615,17.191526,28.932957
203,1.06764120608568,1.34866651892662,1.3173516690731,1.28760506212711,1.40237973630428,2.40354053676128,3.75196446478367,3.57666616141796,3.39272122085094,4.04363290965557,0.892220836132765,0.888138502836227,0.891241528093815,0.895015556365251,0.882268860936165,1.541269e-05,21.610195,19.70301,17.157963,32.205635
204,1.06406248360872,1.35393859446049,1.33073595166206,1.29775743186474,1.40744496881962,2.38301214575768,3.80026461184025,3.66355383396149,3.43796788156033,4.1067405641079,0.893375530838966,0.887829814106226,0.888599775731564,0.893684707581997,0.885269284248352,2.3348955e-05,20.379957,19.31689,16.748425,27.135426
205,1.06592505425215,1.34483782202005,1.31286622583866,1.29064524918795,1.40010492503643,2.3908963650465,3.72971396148205,3.56028547883034,3.4088468849659,4.02113610506058,0.895705223083496,0.887710470706224,0.890811879187822,0.894308749586344,0.881740283221006,2.4341512e-05,21.24741,19.588484,16.743328,30.9069
206,1.05895620584488,1.34229548275471,1.31843957304955,1.30235166847706,1.40705997496843,2.37085267901421,3.72411668300629,3.5997406989336,3.45251743495464,4.07320494949818,0.892844334244728,0.889091484248638,0.89092131704092,0.889168567955494,0.882926236838102,2.2293534e-05,21.914568,19.249723,16.457972,32.408382
207,1.0643534809351,1.34668551385403,1.32123615592718,1.29167736321688,1.40224876254797,2.38449381291866,3.73719862103462,3.62226118147373,3.41339989006519,4.02502642571926,0.892797462642193,0.887550301849842,0.889582060277462,0.893331147730351,0.881665118038654,2.1954533e-05,21.946465,19.44796,16.705667,32.108757
208,1.06607697159052,1.34521839022636,1.31878300011158,1.29169008135796,1.40356703102589,2.3970368206501,3.74812115728855,3.59541736543179,3.41355338692665,4.0581810772419,0.896800376474857,0.888104531913996,0.890338778495789,0.895082797855139,0.884021013975143,1.8158695e-05,21.998146,19.346088,17.233932,30.684032
209,1.05965003371239,1.34850587695837,1.32192333042622,1.28625535964966,1.41072677075863,2.37293058633804,3.76752205193043,3.62452010810375,3.37807606160641,4.11078274250031,0.892657987773418,0.888780500739813,0.889847133308649,0.893269695341587,0.88522619754076,1.74616e-05,21.449814,19.567156,16.188148,25.068127
210,1.05593571066856,1.35122706741095,1.31788720935583,1.28966078907251,1.40908523648977,2.36398461461067,3.78490550816059,3.57832911610603,3.40340681374073,4.05902616679668,0.897875346243382,0.888406544923782,0.890616368502378,0.894084937870503,0.883623588830233,1.7177546e-05,21.549328,19.562056,17.267668,29.980268
211,1.05861390382052,1.34170863777399,1.31652656942606,1.29332879930735,1.38710641115904,2.37040230631828,3.72203421592712,3.54955551028252,3.43212261795998,3.96942892670631,0.894012439996004,0.888438686728478,0.890244495123625,0.892207127064467,0.883763797581196,1.5073456e-05,21.343082,19.497648,16.475868,29.209469
212,1.06038278341293,1.34489198029041,1.30902258306742,1.28827242553234,1.38479892909527,2.36572387814522,3.7339178621769,3.53575167059898,3.40201403200626,3.95974017679691,0.899248480796814,0.888085335493088,0.891756437718868,0.891798615455627,0.883491728454828,1.6223174e-05,20.864098,19.462238,16.847685,32.418312
213,1.05691570043564,1.34728573262692,1.3164085149765,1.2917604893446,1.41552808135748,2.36035667359829,3.7659687101841,3.57659089565277,3.40648891031742,4.1865938603878,0.89494164660573,0.887798555195332,0.891080282628536,0.893241200596094,0.884572312235832,1.9090017e-05,21.454205,18.54662,17.15039,27.439922
214,1.06010390818119,1.33714521676302,1.32449331134558,1.29496847093105,1.41647888720036,2.36920247972012,3.69485598802567,3.64898230135441,3.42875534296036,4.17430528998375,0.895443517714739,0.88961261510849,0.889354787766933,0.892871703952551,0.884347897022963,1.8323073e-05,21.571941,18.290829,17.176403,28.066874
215,1.06007418781519,1.33633472770453,1.31983964145184,1.28600747138262,1.4066695868969,2.38025608658791,3.69317249953747,3.60739363729954,3.40489096939564,4.07225731015205,0.893752656877041,0.889289055019617,0.889646258205175,0.890561111271381,0.882655303925276,1.4354009e-05,21.469372,18.460894,16.043488,27.056671
216,1.05799905955791,1.33456112444401,1.31742179393768,1.29185933619738,1.40517793595791,2.36744159460068,3.67149423062801,3.58915939927101,3.41985030472279,4.05118782818317,0.898155458271503,0.888217020779848,0.889456201344729,0.891912300139666,0.880702190101147,1.2954464e-05,22.232803,19.292322,16.544441,32.11274
217,1.05872006714344,1.34299082309008,1.31089980900288,1.28441740572453,1.42655063420534,2.36354605853558,3.74511355161667,3.54843702912331,3.3782689422369,4.24781379103661,0.897375598549843,0.887999191880226,0.890584658831358,0.893829949200153,0.883584626019001,2.2188062e-05,21.293018,18.755064,16.846626,27.130505
218,1.05869237333536,1.3399810269475,1.31809996813536,1.2889996021986,1.39062454551458,2.37186260521412,3.71599262952805,3.59658989310265,3.40756313502788,3.99403421580791,0.896911922842264,0.888616599142551,0.89137963578105,0.893552504479885,0.884451542049646,2.0581763e-05,21.21214,19.41542,15.9521,27.703236
219,1.05382622778416,1.34600977599621,1.32838579267263,1.2859486117959,1.41111993789673,2.35372753441334,3.75861477851868,3.64064346253872,3.38568753004074,4.13598948717117,0.893185500055552,0.888733264058828,0.888229243457317,0.895684652030468,0.884658675640821,1.9511906e-05,20.469917,18.501427,16.408234,25.50065
220,1.06325601041317,1.33996824920177,1.31974215805531,1.2893673107028,1.38420353084803,2.37666554749012,3.71392765641212,3.59386885166168,3.3937698751688,3.95716302096844,0.89540958404541,0.888653181493282,0.890583287924528,0.893623527139425,0.886818639934063,1.865183e-05,20.553661,18.843748,16.776674,31.545353
221,1.05894734710455,1.33390616625547,1.31731858849525,1.28389973193407,1.38358673453331,2.3626014739275,3.66596536338329,3.59729801118374,3.3939019292593,3.9535024613142,0.90017681568861,0.889097508043051,0.889783162623644,0.893033169209957,0.885180491954088,2.2046035e-05,20.314629,18.585014,16.086668,27.173254
222,1.05325535684824,1.34198341518641,1.31775769591331,1.28708220273256,1.4035821557045,2.34775477647781,3.70255464315414,3.60108767449856,3.39893709123135,4.07136537134647,0.899479560554028,0.889480940997601,0.890789356082678,0.894103232771158,0.88318832218647,1.678383e-05,20.306108,18.899906,16.020426,27.147837
223,1.05877318233252,1.34031308442354,1.31719110906124,1.29324278980494,1.38941730558872,2.36647456884384,3.72883090376854,3.60120169818401,3.42264963686466,4.00406551361084,0.895636316388845,0.88858088105917,0.889731124043465,0.890977784991264,0.885304942727089,1.3822457e-05,20.974342,18.794422,16.274515,29.359222
224,1.05043461918831,1.33834646642208,1.31058253347874,1.28981132060289,1.398188829422,2.3380228728056,3.71994586288929,3.56093688309193,3.40037800371647,4.04474601149559,0.898809399455786,0.888927340507507,0.891567979007959,0.891939286142588,0.884638849645853,1.8354272e-05,20.062407,19.095146,16.857975,28.806103
225,1.05627392232418,1.336600266397,1.30934077501297,1.28562207520008,1.39725428074598,2.35870060324669,3.69857753813267,3.54090775549412,3.38460874557495,4.08059185743332,0.894614681601524,0.889070492237806,0.892845299094915,0.8913843780756,0.885580625385046,1.675752e-05,20.782806,18.838552,16.205633,26.447721
226,1.05834727734327,1.33985835313797,1.31978327780962,1.28391172736883,1.4045203179121,2.36436799168587,3.69895845651627,3.60205034911633,3.37720330059528,4.11296503245831,0.900499131530523,0.887992221862078,0.890628222376108,0.891730584204197,0.883297506719828,1.3772864e-05,19.618385,18.290855,16.471207,29.149113
227,1.05825637280941,1.33590613305569,1.31142889708281,1.28987228125334,1.40429802983999,2.37045030295849,3.70272396504879,3.58178099989891,3.41708675026894,4.07008701562882,0.893483325839043,0.889094710350037,0.891502115875483,0.891987189650536,0.883543722331524,1.8300256e-05,20.940205,17.361694,15.889094,30.435097
228,1.05588068813086,1.33639815449715,1.31544297933579,1.28335691988468,1.39958807080984,2.35440023243427,3.68588876724243,3.57620748877525,3.36624751985073,4.03509324789047,0.897318985313177,0.888490151613951,0.890187423676252,0.892866361886263,0.882046800106764,2.0934036e-05,21.280025,18.251928,16.372822,31.565569
229,1.0522301197052,1.34134109318256,1.31770343333483,1.28710681945086,1.39784578233957,2.34440237283707,3.71209751069546,3.60688774287701,3.3670918494463,4.03246691823006,0.897937592118979,0.888214442878962,0.88978573307395,0.894255839288235,0.881629727780819,1.8005492e-05,20.838856,18.399536,15.920853,28.922045
230,1.05588965862989,1.33072783797979,1.3088788613677,1.29112242162228,1.3933549746871,2.35196496546268,3.67391249537468,3.53412380814552,3.40164871513844,4.00808767974377,0.894418701529503,0.889633417129517,0.891971856355667,0.892398960888386,0.884188156574965,1.27272215e-05,21.66011,18.931047,15.845877,28.528297
231,1.05695276707411,1.34045130759478,1.31398271024227,1.29243624210358,1.39813543856144,2.36340200901031,3.71561655402184,3.55594684183598,3.4151066839695,4.02545207738876,0.898830633610487,0.889155261218548,0.890312943607569,0.891207560896874,0.883777182549238,1.5488593e-05,21.153221,18.269156,15.79308,26.733826
232,1.05353524535894,1.33945522457361,1.31310620903969,1.27820330858231,1.40364892780781,2.34803046286106,3.71177539229393,3.56254416704178,3.34022986888885,4.02913820743561,0.889835510402918,0.888214688748121,0.891497779637575,0.895084664225578,0.882573325186968,1.540361e-05,20.162624,18.647196,16.697817,35.706314
233,1.05009426176548,1.33244141936302,1.3087058365345,1.28198159486055,1.38683903217316,2.33056102693081,3.66646258533001,3.55911800265312,3.36389461159706,3.93545161187649,0.899046439677477,0.888856295496225,0.891182500869036,0.894389241933823,0.882230561226606,1.6063219e-05,20.542236,18.420767,15.912046,33.270447
234,1.05620735883713,1.33002594858408,1.31225906312466,1.2827782407403,1.39158089458942,2.35179914534092,3.64935265481472,3.54727323353291,3.38047650456429,4.03410615026951,0.893811754882336,0.889436058700085,0.891483597457409,0.893402557820082,0.882672637701034,1.7289072e-05,20.898396,17.854103,15.714747,29.173573
235,1.04679976403713,1.34685780853033,1.31815452128649,1.28681692481041,1.39883019030094,2.32743106782436,3.78263659775257,3.59655828773975,3.39407627284527,4.05397611856461,0.902136314660311,0.88760919123888,0.890138145536184,0.894198764115572,0.882264822721481,1.9698404e-05,20.518406,17.941479,15.531112,31.450142
236,1.05479575693607,1.33386158198118,1.31645434349775,1.28713589161634,1.3949636593461,2.34928758442402,3.67914590239525,3.56576730310917,3.39384339749813,4.02782422304153,0.891042731702328,0.889641027897596,0.890165194869041,0.891038350760937,0.884299200028181,2.3871195e-05,20.293066,18.512547,16.106543,30.62389
237,1.05577489733696,1.33199433982372,1.31396180391312,1.28374072909355,1.38438423722982,2.35748553276062,3.67821374535561,3.6064517647028,3.37179338932037,3.98980414867401,0.897188410162926,0.888319376856088,0.889939982444048,0.894607648253441,0.884515687823296,1.4707446e-05,21.024967,17.800245,15.837811,30.230091
238,1.05337870121002,1.33061707764864,1.30901036411524,1.28790917247534,1.39032773673534,2.34180183708668,3.66270992159843,3.57146014273167,3.41140343248844,3.98751837015152,0.893491510301828,0.889445271342993,0.890548400580883,0.891250818967819,0.884451311081648,2.2358028e-05,20.983614,19.117641,16.007698,29.982311
239,1.05047287046909,1.33852083235979,1.3107628673315,1.28333135694265,1.4023457095027,2.33556699752808,3.70424331724644,3.55528284609318,3.38453187048435,4.10391029715538,0.900191850960255,0.88883039727807,0.89214263483882,0.89111777022481,0.885103140026331,1.8153805e-05,20.17679,17.618938,16.145695,26.373447
240,1.0534074306488,1.33434819430113,1.31681087613106,1.28626512736082,1.38539683818817,2.34041155874729,3.69004853069782,3.58903709053993,3.39161163568497,3.97864484786987,0.898606214672327,0.888900447636843,0.890121743083,0.892385691404343,0.885094359517098,2.0256732e-05,19.73491,17.73478,15.835728,24.668762
241,1.05223699659109,1.33311017602682,1.30865567177534,1.2824816480279,1.40322405099869,2.33727288246155,3.67840152978897,3.56863209605217,3.37185411155224,4.07392509281635,0.892901539802551,0.889946334064007,0.889933302998543,0.893281392753124,0.884066868573427,1.5235273e-05,20.05616,18.385418,15.968965,26.8462
242,1.0522865280509,1.33289265632629,1.30790688097477,1.27735017240047,1.40138691663742,2.3450154364109,3.68478877842426,3.5413780361414,3.34343877434731,4.0536146312952,0.894437298178673,0.8890784047544,0.891604077070951,0.891939900815487,0.8849245198071,1.6910024e-05,20.36222,18.24944,15.978807,29.546127
243,1.05822667479515,1.33371560275555,1.30876854807138,1.28103507310152,1.40942361950874,2.34843702614307,3.67577229440212,3.55317661166191,3.36455203592777,4.06280314922333,0.898518227040768,0.889215104281902,0.89091969653964,0.892767701297998,0.883504200726748,2.1990156e-05,20.049026,17.926334,15.961237,26.760357
244,1.04726155102253,1.33935922384262,1.30878254026175,1.28445316851139,1.39269159734249,2.32468837499619,3.70469528436661,3.56492832303047,3.38697464764118,4.00460709631443,0.895394202321768,0.887995682656765,0.89093291759491,0.893673419952393,0.884219564497471,1.8219696e-05,20.0392,17.958181,15.757261,28.89878
245,1.0471790060401,1.33322870731354,1.30779907852411,1.27738792449236,1.39292379468679,2.32632246613502,3.68695642054081,3.55134399235249,3.34685742855072,4.01207552850246,0.897154457867145,0.888873804360628,0.891373209655285,0.894868060946464,0.886721462011337,1.8790597e-05,19.804874,18.303005,16.241817,29.527384
246,1.0474192276597,1.33395276963711,1.3033881187439,1.2839277908206,1.39468959718943,2.32467047870159,3.6818173378706,3.51903384923935,3.39597283303738,4.03471745550633,0.901386696845293,0.889318827539682,0.891797967255116,0.893170308321714,0.885375741869211,2.0925188e-05,19.874453,17.880665,15.69585,26.267963
247,1.0539982393384,1.34176655113697,1.30952793359756,1.28317173570395,1.38075619935989,2.35565057396889,3.70890289545059,3.56832155585289,3.37510150671005,3.93233792483807,0.896188795566559,0.888048145920038,0.891375344246626,0.892087727785111,0.883991479873657,1.6047154e-05,20.466896,17.847614,15.013201,28.944418
248,1.05147353559732,1.33416767418385,1.30847327411175,1.27295297384262,1.40110649913549,2.34488973021507,3.69034363329411,3.55075380206108,3.32456274330616,4.08341567218304,0.90310238674283,0.888748545199632,0.891395971179009,0.89410775154829,0.884543888270855,1.7070677e-05,20.014915,17.804295,16.121132,26.207241
249,1.05059345811605,1.34236338734627,1.30887721478939,1.27861303091049,1.39028809964657,2.32980059087276,3.71690732240677,3.56441579759121,3.35816857218742,4.02831283211708,0.900722518563271,0.887963552027941,0.890760894864798,0.895673464983702,0.884146060794592,2.2933818e-05,19.5307,17.883259,15.017765,30.76495
250,1.05078294873238,1.32912281155586,1.30504071712494,1.2789918705821,1.38909444957972,2.33403885364532,3.66660399734974,3.5466410368681,3.36124473810196,4.02171783149242,0.898050598800182,0.889084368944168,0.890922091901302,0.893782634288073,0.884897261857986,1.8455088e-05,19.580748,17.766928,15.455637,30.235329
251,1.04957489669323,1.33018619567156,1.30856906622648,1.28040440380573,1.39051523059607,2.32616466283798,3.6677465736866,3.55927407741547,3.36847913265228,4.00800719857216,0.90033295750618,0.88950802385807,0.891447849571705,0.893731433898211,0.883350562304258,2.1699117e-05,19.807764,17.632591,15.037758,26.955097
252,1.05233264714479,1.32685662806034,1.30975488573313,1.27695132046938,1.39353178441525,2.33412158489227,3.65854726731777,3.55845603346825,3.34585532546043,4.00202186405659,0.896273259073496,0.889435797929764,0.892312031239271,0.893506050109863,0.88532343134284,2.6380178e-05,18.434532,17.373676,15.465545,33.3712
253,1.04702223837376,1.33290555328131,1.30878190696239,1.28411633521318,1.37891875207424,2.32521036267281,3.70857246220112,3.55950836837292,3.38334633409977,3.94042113423347,0.906458493322134,0.888972528278828,0.889696039259434,0.895343765616417,0.884506836533546,1.6852282e-05,19.351515,17.958897,15.669788,29.775375
254,1.04463937878609,1.3361798748374,1.30718787014484,1.28586673736572,1.39661906659603,2.31108197569847,3.71148411929607,3.55493803322315,3.38178679347038,4.073506295681,0.901649158447981,0.888797093182802,0.890524223446846,0.894727066159248,0.886727720499039,1.2840144e-05,19.137333,17.764183,15.588803,25.854733
255,1.05005988478661,1.33273100107908,1.30087124556303,1.2777293920517,1.3758312985301,2.3305694013834,3.70814724266529,3.51420187950134,3.36740261316299,3.93671762943268,0.901002284139395,0.889789383858442,0.892541617155075,0.894319795072079,0.882911417633295,1.3539568e-05,19.039204,17.475967,15.381002,29.58404
256,1.04594852030277,1.32734654098749,1.3083725720644,1.27246035635471,1.3807265907526,2.31559832394123,3.67054685950279,3.55387918651104,3.32210563123226,3.9414386600256,0.893183320760727,0.889839980751276,0.891691263765097,0.896415386348963,0.883639067411423,1.9215513e-05,18.855333,17.946636,15.096289,29.99035
257,1.04699282348156,1.32568713277578,1.29536112397909,1.2730441391468,1.38454801589251,2.31278726458549,3.63958059251309,3.47819223999977,3.32282720506191,3.9029284119606,0.900489807128906,0.890592750161886,0.893137972801924,0.895968280732632,0.883291106671095,2.0281412e-05,20.050415,18.527292,15.312954,31.92905
258,1.04550445079804,1.33601042628288,1.31047908216715,1.28194815665483,1.38255519419909,2.31328026950359,3.73558843135834,3.57580414414406,3.38910681009293,3.96443411707878,0.899922855198383,0.888446114957333,0.890649024397135,0.894826620817184,0.885106768459082,1.9855564e-05,19.714287,17.499363,14.773876,29.146225
259,1.04546397179365,1.32497988641262,1.30739330500364,1.28204300254583,1.38994142413139,2.31651778519154,3.63552257418632,3.56936205923557,3.36329273879528,4.01629413664341,0.901354268193245,0.890040397644043,0.891658239066601,0.892506811767816,0.88487908244133,1.5689293e-05,19.27002,17.449154,14.928015,26.29032
260,1.04610852897167,1.32604407519102,1.30877331644297,1.27574186772108,1.40328535437584,2.3166688233614,3.6712894141674,3.56528240442276,3.35382260382175,4.10604603588581,0.894790630787611,0.889248870313168,0.891993384808302,0.896213732659817,0.883830789476633,1.6270671e-05,19.341383,17.559433,15.089445,26.752617
261,1.04603049904108,1.33256986737251,1.30811171978712,1.2724853977561,1.39531764388084,2.32420109212399,3.72606433928013,3.56546860933304,3.33015340566635,4.06515817344189,0.897809874266386,0.888750810176134,0.892238192260265,0.894737489521503,0.88588048517704,1.5810365e-05,19.239014,16.825954,15.463944,25.864662
262,1.04733137786388,1.32913457602263,1.30450544506311,1.27278678864241,1.38542767614126,2.32437931001186,3.69273567199707,3.53897823393345,3.33174347877502,3.97424246370792,0.899950262159109,0.889083553105593,0.891613770276308,0.893809840083122,0.884964138269424,1.5439e-05,18.961937,17.615578,14.984688,29.08718
263,1.04049419611692,1.32958916574717,1.309360653162,1.27572096884251,1.38484347611666,2.29628704488277,3.69853053987026,3.57178130745888,3.34074406325817,4.0108882188797,0.896858878433704,0.888704381883144,0.890763681381941,0.894924696534872,0.884386986494064,1.7209444e-05,19.830254,17.061718,14.870364,25.644333
264,1.04162620007992,1.33063681423664,1.31145028024912,1.27671292424202,1.38662525266409,2.30914677679539,3.69976460933685,3.59627109766006,3.35821318626404,3.99019393324852,0.899152435362339,0.888710673898459,0.892014127224684,0.892177771776915,0.885425295680761,1.4899066e-05,19.314507,17.131027,14.703828,26.369442
265,1.04200122505426,1.32562670856714,1.30784052610397,1.27422644942999,1.38348361849785,2.30899630486965,3.66158075630665,3.56124590337276,3.33933959901333,3.94512914121151,0.900368172675371,0.889342032372952,0.891864746809006,0.892964534461498,0.885344304144383,1.3871351e-05,19.048151,17.458548,14.662802,27.90543
266,1.04345180094242,1.32494273781776,1.30308633297682,1.27872055023909,1.40935521572828,2.30715709924698,3.66119129955769,3.54112972319126,3.34687639772892,4.12706042826176,0.901804514229297,0.88902935385704,0.891927201300859,0.894263047724962,0.886382669210434,1.9797124e-05,19.213234,17.236362,14.883065,24.953005
267,1.04638035595417,1.32276404649019,1.30750234425068,1.27978604286909,1.3928123190999,2.32106444239616,3.64137424528599,3.55597592890263,3.37710346281528,4.0337999612093,0.900906916707754,0.889842126518488,0.892849054187536,0.891982421278954,0.885555911809206,1.0463176e-05,19.477068,16.459217,14.971838,25.544342
268,1.04423060268164,1.3288551568985,1.30031143128872,1.28597024083138,1.38561391085386,2.31054127216339,3.67698825895786,3.51321296393871,3.39623354375362,3.95621614158154,0.900938108563423,0.888566758483648,0.89301609992981,0.893802214413881,0.885175433009863,1.9809697e-05,20.09553,16.939632,14.62718,30.131735
269,1.03986980766058,1.32822658121586,1.30916876345873,1.26747880131006,1.38533761352301,2.29525348544121,3.68017894029617,3.56976678967476,3.31668378412724,3.95422983169556,0.89921236410737,0.888593554496765,0.891526218503714,0.895061660557985,0.884600333869457,1.9505387e-05,19.07787,16.731974,14.818305,25.66078
270,1.04350347071886,1.32527778297663,1.30166581273079,1.27947969734669,1.42154827713966,2.30424918234348,3.66751836240292,3.52700448036194,3.35446181893349,4.16440907120705,0.898154567927122,0.888868186622858,0.891739189624786,0.89583520963788,0.883619669824838,1.7409679e-05,18.979027,16.899147,14.892296,27.1074
271,1.03973855823278,1.32381215691567,1.30381734669209,1.26699405163527,1.37420548498631,2.28907103836536,3.63882339000702,3.52964977920055,3.31584766507149,3.95230497419834,0.898980315774679,0.889978624880314,0.892877344042063,0.896770160645247,0.885397728532553,2.3404835e-05,19.551228,16.925251,15.023802,31.847782
272,1.04872332513332,1.32948075979948,1.3004140406847,1.27607567608356,1.38916102796793,2.32754464447498,3.69099888205528,3.5093098282814,3.32871568202972,4.01381275057793,0.895731326192617,0.888843081891537,0.892496686428785,0.896997004747391,0.883464202284813,2.3990171e-05,19.679375,17.208885,15.229498,26.86568
273,1.04369409382343,1.32811134308577,1.30792243778706,1.27159910649061,1.37595275789499,2.30830259621143,3.6856637597084,3.55069628357887,3.33695602416992,3.95503848791122,0.90121902525425,0.888304382562637,0.891840357333422,0.895732499659061,0.885935444384813,1.6112812e-05,19.561993,16.937733,14.651052,29.741682
274,1.04627193510532,1.32528521865606,1.3055724799633,1.27619820833206,1.38733414560556,2.31572023034096,3.63949693739414,3.54434090852737,3.35913977026939,4.02008667588234,0.901632238179445,0.88905107229948,0.892344404011965,0.896859806030989,0.884422805160284,1.4642952e-05,19.680294,17.250154,15.181425,26.41815
275,1.04096541553736,1.32297204434872,1.3004547059536,1.27333237230778,1.38719720393419,2.30070529878139,3.63254374265671,3.52332079410553,3.32936456799507,4.02505089342594,0.893343135714531,0.890206705778837,0.892203543335199,0.896228417754173,0.884733870625496,1.5494414e-05,19.113962,17.176174,14.906145,26.709927
